source,listing_id,title,rent_gross_chf,rent_net_chf,rent_charges_chf,rooms,living_space_m2,floor,year_built,street,zip,city,lat,lon,url,object_type,description,attributes,is_furnished,year_renovated,moving_date
flatfox,86396038,,3310,3100,210,3.5,98,1,2013,Im Russer 21,8708,Männedorf,47.262894742105,8.688641771284,https://flatfox.ch/de/wohnung/im-russer-21-8708-mannedorf/86396038/,APARTMENT,"In der schönen Seegemeinde Männedorf vermieten wir diese traumhafte Wohnung im 1. Obergeschoss. Folgende Highlights erwarten Sie: 

  * helles Wohn-/Esszimmer (29 m²) 
  * offene Küche mit Miele-High-End-Geräten 
  * grosses Schlafzimmer (17 m²) mit En-Suite-Badezimmer (7 m²) 
  * 2\. Badezimmer mit Wanne und WC-Anlage (5 m²) 
  * Büro-/Kinderzimmer (13 m²) 
  * Entrée (14 m²) mit praktischen Wandschränken 
  * Reduit (2.3 m²) 



Die Schlafzimmer sind mit Parkettböden, die restlichen Räumlichkeiten mit dunklen Keramikplatten ausgestattet. Das Wohn-/Esszimmer und die Schlafzimmer verfügen über raumhohe Fenster. 

Im Untergeschoss steht Ihnen eine eigene Waschküche mit Waschmaschine und Tumbler (20 m²) inklusive Keller zur Verfügung. 

Einstellplätze in der Tiefgarage können zu je CHF 150.00 pro Monat dazu gemietet werden. 

Interessiert? Dann freuen wir uns auf Ihre Kontaktaufnahme.","lift,accessiblewithwheelchair,view,washingmachine,garage,balconygarden",False,,2026-11-01
flatfox,86396069,,,1400,200,4.5,,3,,Bahnhofstrasse 26,8580,Amriswil,47.548544742104,9.302821771289,https://flatfox.ch/de/wohnung/bahnhofstrasse-26-8580-amriswil/86396069/,DUPLEX,"**hr neues Zuhause mit viel Raum und Charme**  
In dieser ruhig gelegenen und gepflegten Wohnüberbauung erwartet Sie eine grosszügige Wohnung mit besonderem Wohnkomfort. Die durchdachte Raumaufteilung, die grossen Fenster und das zweistöckige Wohnzimmer schaffen ein helles und einladendes Ambiente, in dem Sie sich schnell zuhause fühlen werden.  
  
**Das erwartet Sie:**  

*   Zentrale und dennoch ruhige Lage
*   Helle Räume mit grosszügigen Fenster
*   Grosszügiges, zweistöckiges Wohnzimmer
*   Gemütliches Cheminee für behagliche Stunden
*   Lift für einen komfortablen Zugang zu Ihrer Wohnung
*   Praktische Raumaufteilung

**Alles bequem erreichbar**  
Auch die Lage überzeugt: Den Bahnhof erreichen Sie in nur ca. 3 Gehminuten. Das Schwimmbad liegt rund 13 Gehminuten entfernt und ein Fitnesscenter erreichen Sie in etwa 8 Minuten zu Fuss. Einkaufsmöglichkeiten, Restaurants und weitere Angebote des täglichen Bedarfs befinden sich ebenfalls in unmittelbarer Nähe.  
Ob als Paar, für eine kleine Familie oder als Wohngemeinschaft, diese Wohnung bietet vielseitige Möglichkeiten und viel Raum, um Ihre persönlichen Wohnideen zu verwirklichen.","view,garage,accessiblewithwheelchair,balconygarden,lift,fireplace,dishwasher,petsallowed",False,,2026-12-01
flatfox,86396074,,3128,,220,2.5,75,-3,2021,"Münchhaldenstrasse, 8008 Zürich",8008,Zürich,47.354954742107,8.558691771287,https://flatfox.ch/de/wohnung/munchhaldenstrasse-8008-zurich-8008-zurich/86396074/,APARTMENT,"We are looking for a tenant from **15 November 2026** for our spacious 2.5-room apartment in the popular Zürcher Seefeld, just a few minutes' walk from the lake.  
  
**Key Facts**  

*   **Address:** Münchhaldenstrasse 24, 8008 Zürich
*   **Living Area:** 75 m²
*   **Floor:** 3rd floor, with elevator
*   **Available from:** 15 November 2026
*   **Gross Rent:** CHF 3,127.90 per month (net rent CHF 2,907.90 + ancillary costs CHF 220.–)
*   **Unfurnished:** Individual furniture can be taken over by agreement

**Features**  

*   Open kitchen with spacious living/dining area
*   Parquet floor
*   Balcony (approx. 5.5 m²), facing the inner courtyard or neighboring building
*   Bathroom with own washing machine and own dryer
*   Basement compartment
*   Internet connection available
*   V-ZUG appliances: refrigerator, freezer, dishwasher, washing machine, and dryer
*   Electrolux oven and stove
*   Bicycle parking spaces behind the building
*   No parking space and no garage

**Location**  
**Shopping and Gastronomy**  

*   3 minutes' walk to Coop on Wildbachstrasse
*   8 minutes' walk to the larger Coop on Höschgasse
*   2 minutes' walk to an excellent butcher's shop

**Public Transport**  

*   3 minutes' walk to Fröhlichstrasse stop
*   Tram lines 11 and 15
*   Bus lines 33, 912, and 916
*   Less than 20 minutes to Zürich HB
*   Less than 30 minutes to BRA Campus

**Leisure**  

*   Just 5 minutes' walk to Tiefenbrunnen beach
*   The Lake Zürich and the lake promenade are in the immediate vicinity","balconygarden,lift,parquetflooring,dishwasher,broadbandinternet",False,,2026-11-15
flatfox,86396090,,1261,,0,2.0,65,2,,,8005,Zürich,47.389344742102,8.513131771282,https://flatfox.ch/de/wohnung/8005-zurich/86396090/,APARTMENT,Befristet bis am 31.12.2026,"balconygarden,parquetflooring,tumbler,washingmachine,cable",False,,2026-10-16
flatfox,86396097,,3600,,0,3.5,108,4,,"Hohlstrasse, 212",8004,Zürich,47.382204042101,8.516841771285,https://flatfox.ch/de/wohnung/hohlstrasse-212-8004-zurich/86396097/,APARTMENT,"I'll be subletting my newly renovated bright 108 sqm apartment for approx. 1 year from march 27 onwards.  
  
Facts:  
Dishwasher  
Washingmachine/Dryer  
Modern Kitchen  
Big balcony  
View  
High ceilings  
Wooden floor  
  
Kaution:  
6000.-","view,balconygarden,lift,parquetflooring,dishwasher,washingmachine,tumbler,cable,broadbandinternet",True,2020,2027-03-01
flatfox,86396109,,,3050,210,2.5,72,2,2026,Siewerdtstrasse 20,8050,Zürich,47.412029742101,8.548901771289,https://flatfox.ch/de/wohnung/siewerdtstrasse-20-8050-zurich/86396109/,APARTMENT,"An attraktiver und hervorragend erschlossener Lage in Zürich-Oerlikon erwartet Sie diese moderne **2.5-Zimmer-Neubauwohnung im 2. Obergeschoss**. Auf rund **70 m² Nettowohnfläche** verbindet sie einen grosszügigen, offenen Wohnbereich mit einem durchdachten Grundriss, zeitgemässem Ausbau und einem **10 m² grossen Balkon**.  
  
Das Herzstück der Wohnung bildet der rund **38.5 m² grosse Wohn-, Ess- und Küchenbereich**. Die offene Küche fügt sich harmonisch in den Raum ein, während die grossen Fensterflächen für viel Tageslicht und ein angenehmes Wohngefühl sorgen. Ein hochwertiger **Holzparkettboden im Fischgrätmuster** verleiht den Wohnräumen zusätzlich eine warme und elegante Atmosphäre. Der Grundriss bietet genügend Platz, um Wohn- und Essbereich klar voneinander zu gliedern.  
  
Das separate Schlafzimmer mit rund **14.5 m²** bietet einen ruhigen Rückzugsort und ausreichend Platz für ein Doppelbett und Stauraum.  
  
Das moderne Bad mit Dusche/WC ist zurückhaltend und hochwertig gestaltet. Besonders praktisch: **Waschmaschine und Tumbler befinden sich als eigener Waschturm direkt in der Wohnung**.  
  
Der **10 m² grosse Balkon** erweitert den Wohnraum nach draussen und bietet Platz für einen Esstisch, Pflanzen oder eine gemütliche Sitzecke. Zur Wohnung gehört zudem ein **eigenes Kellerabteil von rund 5 m²**.  
  
Die Wohnung wird **unmöbliert** vermietet.  
  
**Urban wohnen – ausgezeichnet angebunden**  
  
Der Bahnhof Zürich Oerlikon ist in kurzer Gehdistanz erreichbar und bietet zahlreiche direkte Zugverbindungen. Zürich HB und der Flughafen Zürich sind von Oerlikon aus in wenigen Minuten erreichbar. Auch Tram- und Busverbindungen befinden sich in unmittelbarer Umgebung.  
  
Für den Alltag bietet das Quartier ein breites Angebot an Einkaufsmöglichkeiten, Restaurants, Cafés und Dienstleistungen. Gleichzeitig befinden sich mit dem **MFO-Park und dem Opfikerpark** attraktive Grün- und Erholungsräume in der Umgebung. Hallenstadion, Messe Zürich, offene Rennbahn Oerlikon und das lebendige Zentrum von Oerlikon liegen ebenfalls nahe.  
  
**Highlights auf einen Blick**  
  

*   Erstbezug / Neubau
*   2.5 Zimmer im 2. Obergeschoss
*   ca. 70 m² Nettowohnfläche
*   grosszügiger Wohn-/Ess-/Küchenbereich
*   offene, moderne Küche
*   separates Schlafzimmer mit ca. 14.5 m²
*   modernes Bad mit Dusche/WC
*   eigener Waschturm mit Waschmaschine und Tumbler
*   10 m² Balkon
*   Lift im Gebäude
*   sehr gute ÖV-Anbindung
*   Bahnhof Oerlikon in kurzer Gehdistanz
*   Zürich HB und Flughafen schnell erreichbar
*   Einkauf, Gastronomie und Freizeitangebote in der Umgebung

**Bezug ab 1. Februar 2027; nach Vereinbarung allenfalls bereits ab Mitte Januar 2027 möglich.**  
  
Die Wohnung befindet sich derzeit noch in Fertigstellung. Besichtigungsmöglichkeiten werden zu einem späteren Zeitpunkt kommuniziert.  
  
**Bei Interesse freuen wir uns über eine kurze Kontaktaufnahme mit Angaben zu Ihrer Person bzw. Ihrem Haushalt, Ihrer beruflichen Situation und dem gewünschten Bezugstermin. Vollständige Bewerbungsunterlagen werden erst in einem zweiten Schritt bei ausgewählten Interessentinnen und Interessenten angefordert.**  
  
**Hinweis zu den Bildern:** Innenraumdarstellungen wurden KI-gestützt auf Basis des Grundrisses und des aktuellen Ausbaustands erstellt. Sie zeigen mögliche Einrichtungsvorschläge. Möblierung und Dekoration sind nicht Bestandteil des Mietobjekts.","accessiblewithwheelchair,balconygarden,minergie,lift,dishwasher,cable,parquetflooring,tumbler,broadbandinternet,washingmachine",False,,2027-02-01
flatfox,86396120,,,1300,280,4.0,,2,,Bahnhofstrasse 34a,8580,Amriswil,47.548987042107,9.303721771286,https://flatfox.ch/de/wohnung/bahnhofstrasse-34a-8580-amriswil/86396120/,APARTMENT,"**Ihr neues Zuhause mit viel Platz und Wohlfühlcharakter**  
Freuen Sie sich auf eine attraktive und grosszügige Wohnung in einem gepflegten, ruhig gelegenen Mehrfamilienhaus. Die hellen Räume, der praktische Grundriss und der sonnige Balkon schaffen ein Zuhause, in dem Sie sich rundum wohlfühlen können.  
  
**Das erwartet Sie:**  

*   Zentrale und dennoch ruhige Lage
*   Helle Räume mit grosszügigen Fensterflächen
*   Geräumige, moderne Küche
*   Badezimmer mit Dusche
*   Sonniger Balkon mit schöner Aussicht
*   Lift mit direktem Zugang zum Stockwerk
*   Praktischer und gut durchdachter Grundriss

Auch die Lage lässt keine Wünsche offen: Den Bahnhof erreichen Sie in nur 3 Gehminuten, das Fitnesscenter in ca. 8 Minuten und das Schwimmbad in rund 13 Minuten. Einkaufsmöglichkeiten und verschiedene Restaurants befinden sich ebenfalls ganz in der Nähe.  
  
**Kommen Sie vorbei und entdecken Sie Ihr neues Zuhause. Wir freuen uns auf Ihre Kontaktaufnahme!**","view,parkingspace,lift,balconygarden,dishwasher,cable,petsallowed",False,,
flatfox,86396122,,1630,1370,260,3.5,66,2,,Alte Hedingerstrasse 23c,8910,Affoltern am Albis,47.284720842109,8.453811771289,https://flatfox.ch/de/wohnung/alte-hedingerstrasse-23c-8910-affoltern-am-albis/86396122/,APARTMENT,"Per sofort oder nach Vereinbarung vermieten wir eine geräumige 3.5-Zimmer-Wohnung in Affoltern am Albis. Die Wohnung bietet eine ideale Kombination aus Komfort und Lage.   


  


Die Wohnung bietet folgende Ausstattung: 

  


  * Küche mit funktionaler Ausstattung 
  * Neu verlegter Laminatboden 
  * Geräumiges Wohnzimmer mit viel Tageslicht 
  * Badezimmer mit Badewanne 
  * separates Kellerabteil 
  * Terrasse für entspannte Stunden im Freien 
  * Ruhige und dennoch gut angebundene Lage 
  * Gute Anbindung an öffentliche Verkehrsmittel sowie Einkaufsmöglichkeiten 



  


Die Wohnung befindet sich in einer ruhigen Wohngegend, ideal für Familien oder Berufstätige, die eine entspannte Atmosphäre suchen. Kontaktieren Sie uns für einen Besichtigungstermin.","view,balconygarden",False,,2026-10-01
flatfox,86396136,,1130,980,150,2.0,39,0,1994,Schulergasse 4,8406,Winterthur,47.491116942106,8.704891771286,https://flatfox.ch/de/wohnung/schulergasse-4-8406-winterthur/86396136/,APARTMENT,"Sie sind auf der Suche nach einem hellen, gemütlichen Zuhause? Dann sind Sie hier genau richtig! Nachstehendes und vieles mehr kann Ihnen diese Wohnung bieten:   
  
\- Ganze Wohnung Parkett   
\- Nasszellen Plattenbelag   
\- Küche mit Glaskeramik   
\- Gemütlicher Sitzplatz   
\- Einkauf in nächster Nähe (Zentrum Töss)   
\- Bushaltestelle in wenigen Gehminuten erreichbar   
\- Autobahnanschluss nach Zürich und St. Gallen   
  
\- Die Bilder zeigen den Standard der Liegenschaft und entsprechen nicht immer der angebotenen Wohnung   
  
Wir freuen uns auf Ihre Kontaktaufnahme!","cable,balconygarden,petsallowed,garage,lift",False,,2026-11-01
flatfox,86396141,,2010,1790,220,4.5,112,0,,Oberdorfstrasse 14,8887,Mels,47.046098642101,9.418171771281,https://flatfox.ch/de/wohnung/oberdorfstrasse-14-8887-mels/86396141/,APARTMENT,"Diese grosszügige 4.5-Zimmer-Wohnung mit einer Wohnfläche von 112 m² bietet ein exklusives Wohnambiente. Der lichtdurchflutete Wohnbereich schafft eine einladende Atmosphäre. Der Sitzplatz erweitert den Wohnraum ins Freie.   
  
Die Wohnung verfügt über eine Nasszelle mit Badewanne und Dusche sowie einem separaten WC-Bereich.   
  
Eingebettet im Dorfzentrum liegt die Wohnung an zentraler Lage in der Nähe von Einkaufsläden, öffentlichen Verkehrsmitteln und administrativen Einrichtungen (alle in fussläufiger Distanz).   
  
Ein Kellerabteil ist Bestandteil des Angebots und gewährleistet zusätzlichen Stauraum.   
  
Optional kann ein Tiefgaragenparkplatz für CHF 150 pro Monat angemietet werden.","lift,garage,balconygarden",False,,
flatfox,86396150,,,1631,200,2.5,,0,,,8049,Zürich-Höngg,47.404494742105,8.497011771286,https://flatfox.ch/de/wohnung/8049-zurich-hongg/86396150/,APARTMENT,"Per **01\. November 2026 oder nach Vereinbarung** wird diese schöne 2.5-Zimmer-Wohnung an der **Gsteigstrasse in 8049 Zürich-Höngg** frei. Gesucht wird ein **Nachmieter**.  
  
Die Wohnung liegt in einem ruhigen Wohnquartier und eignet sich ideal für eine Einzelperson oder ein Paar. Sie verbindet stadtnahes Wohnen mit der entspannten Atmosphäre von Höngg.  
  
**Die Wohnung verfügt über:**  
\-Balkon  
\-Kellerabteil  
\-Lift  
\-Waschmaschine und Trockner zur gemeinschaftlichen Nutzung  
  
Ein Tiefgaragenparkplatz kann bei Bedarf für zusätzlich CHF 160.- pro Monat gemietet werden.  
  
Die Installation eines Geschirrspülers ist mit vorgängiger schriftlicher Zustimmung des Vermieters möglich.  
Die Haltung von Haustieren bedarf der vorgängigen schriftlichen Zustimmung des Vermieters.  
  
**Möbel zur Übernahme**  
Einige Möbelstücke stehen zum Verkauf und können bei Interesse nach Absprache übernommen werden.  
  
**Lage und Umgebung**  
In der Umgebung, insbesondere rund um den Meierhofplatz, gibt es Einkaufsmöglichkeiten für den täglichen Bedarf – darunter Coop, Migros und Denner – sowie eine Postfiliale, Restaurants und Cafés.  
  
Höngg ist gut an den öffentlichen Verkehr angebunden. Die Zürcher Innenstadt, der Hauptbahnhof, Altstetten, Oerlikon, das Waidspital und die ETH Hönggerberg sind gut erreichbar.  
  
Zahlreiche Grün- und Naherholungsgebiete rund um Höngg laden zu Spaziergängen und Aktivitäten im Freien ein.  
  
**Interesse?**  
Wenn Sie sich für die Wohnung interessieren, freue ich mich über eine kurze Nachricht mit einigen Angaben zu Ihnen und den weiteren einziehenden Personen.  
  
Besichtigungen sind nach Vereinbarung möglich.  
  
Ich freue mich auf Ihre Kontaktaufnahme.","balconygarden,lift,garage,parquetflooring,stonefloor,washingmachine,tumbler,petsallowed",False,,
flatfox,86396155,,,808,40,1.0,39,4,,,8404,Winterthur,47.523374742106,8.753231771281,https://flatfox.ch/de/wohnung/8404-winterthur/86396155/,APARTMENT,"Wohnung in Winterthur-Wallrüti ab 1. November zu vergeben 🏡

Hallo zusammen 😊
ich werde meine Wohnung per 1. November aufgeben und möchte sie gerne an eine Nachmieterin/einen Nachmieter weitergeben. 

📍 Lage: Direkt beim Bahnhof Winterthur-Wallrüti, die Bushaltestelle sowie der Bahnhof sind in ca. 1–2 Minuten zu Fuss erreichbar. Gute Verbindungen ins Zentrum und nach Zürich. Die Umgebung ist ruhig und angenehm.

💰 Miete: CHF 808.– monatlich plus Nebenkosten ca. 40.-

Ich würde gerne auch die Möbel für kleine zusätzliche Kosten verkaufen, da ich sie nicht mitnehmen werde.

Besichtigungen sind möglich.

Bei Interesse oder für weitere Infos gerne PM😊","view,petsallowed",False,,2026-11-01
flatfox,86396156,,1380,,42,4.5,,5,,Josefstrasse 174,8005,Zürich,47.385623942107,8.525951771283,https://flatfox.ch/de/wohnung/josefstrasse-174-8005-zurich/86396156/,APARTMENT,"**Zu uns**  
Giulio und Nicole (Paar) :) Beide Anfang 30, easy going, international, Maitre de Cabin und Betreuer, Freue uns euch persönlich in der Wohnung kennenzulernen.  
  
Es handelt sich um 1 Schlafzimmer. Dies wird ohne Bett zur Verfügung stehen.  
  
**So bewerbt ihr euch**  
Wir möchten euch gerne ein bisschen kennenlernen! Schreibt uns bitte über den Flatfox-Chat und erzählt uns kurz etwas über euch:  
  

*   Wie alt seid ihr?
*   Was macht ihr beruflich bzw. was studiert ihr?
*   Was macht ihr gerne in eurer Freizeit?

**Wichtig:** Beginnt eure Nachricht bitte mit **«Giucy Giu»**. So wissen wir, dass ihr das Inserat bis zum Schluss gelesen habt. Nachrichten ohne dieses Stichwort können wir leider nicht berücksichtigen.  
Wir freuen uns auf eure Nachrichten!","lift,parquetflooring,dishwasher,cable,tumbler,washingmachine",True,,2026-11-01
flatfox,86396161,,3198,,,3.0,85,5,,Martastrasse 137,8003,Zürich,47.375030842106,8.513311771281,https://flatfox.ch/de/wohnung/martastrasse-137-8003-zurich/86396161/,APARTMENT,"3-Zimmerwohnung an Martastrasse 137, 8003 Zürich, 85m2
* Verfügbar ab: 1. Dezember 2026
* Mietdauer: unbefristet
* Miete: CHF 3’198.–/Monat inkl. Nebenkosten
* Parkplatz: optional für CHF 185.–/Monat, direkt im Innenhof
* Wohnung: moderne Attikawohnung auf zwei Etagen, vor wenigen Jahren umfassend saniert
* Highlight: private Dachterrasse
* Küche: moderne, vollständig ausgestattete Küche
* 2 Badezimmer: oben beim Schlafzimmer mit Dusche; unten mit Badewanne
* Waschen: eigene kombi Waschmaschine in der Wohnung
* Einige passende Möbel können übernommen werden
* Besichtigungstermine folgen bei Interesse","balconygarden,view,lift,tumbler,washingmachine,dishwasher,petsallowed",False,,2026-12-01
